;name;date;party;okrug;drived;registered;elected
0;Выртосу Валерий Александрович;18.08.1969;"Московское городское отделение Всероссийской политической партии ""ПАРТИЯ РОСТА""";1;выдвинут;зарегистрирован;
1;Зимина Елена Александровна;04.11.1959;"Московское городское отделение ПОЛИТИЧЕСКОЙ ПАРТИИ ""АЛЬЯНС ЗЕЛЕНЫХ""";3;выдвинут;зарегистрирован;
2;Маликова Ольга Игоревна;16.04.1985;"Московское городское отделение ПОЛИТИЧЕСКОЙ ПАРТИИ ""АЛЬЯНС ЗЕЛЕНЫХ""";2;выдвинут;зарегистрирован;
3;Баланкина Тамара Николаевна;03.02.1953;МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ Политической партии КОММУНИСТИЧЕСКАЯ ПАРТИЯ КОММУНИСТЫ РОССИИ;1;выдвинут;отказ в регистрации;
4;Климова Людмила Ивановна;29.05.1951;МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ Политической партии КОММУНИСТИЧЕСКАЯ ПАРТИЯ КОММУНИСТЫ РОССИИ;3;выдвинут;зарегистрирован;
5;Кретова Галина Александровна;07.12.1954;МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ Политической партии КОММУНИСТИЧЕСКАЯ ПАРТИЯ КОММУНИСТЫ РОССИИ;1;выдвинут;зарегистрирован;
6;Панина Татьяна Ильинична;09.11.1953;МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ Политической партии КОММУНИСТИЧЕСКАЯ ПАРТИЯ КОММУНИСТЫ РОССИИ;2;выдвинут;отказ в регистрации;
7;Скрылева Вера Павловна;21.02.1949;МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ Политической партии КОММУНИСТИЧЕСКАЯ ПАРТИЯ КОММУНИСТЫ РОССИИ;2;выдвинут;зарегистрирован;
8;Байкова Нина Павловна;16.12.1949;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";3;выдвинут;зарегистрирован;
9;Васильев Федор Петрович;27.11.1954;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";2;выдвинут;зарегистрирован;
