;name;date;party;okrug;drived;registered;elected
0;Кашин Сергей Владимирович;16.02.1986;"Московское городское отделение Всероссийской политической партии ""ПАРТИЯ РОСТА""";4;выдвинут;зарегистрирован;
1;Борук Василий Васильевич;04.06.1988;МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ Политической партии КОММУНИСТИЧЕСКАЯ ПАРТИЯ КОММУНИСТЫ РОССИИ;1;выдвинут;зарегистрирован;
2;Василькова Мария Витальевна;28.01.1981;МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ Политической партии КОММУНИСТИЧЕСКАЯ ПАРТИЯ КОММУНИСТЫ РОССИИ;4;выдвинут;зарегистрирован;
3;Зайцев Владимир Николаевич;02.06.1961;МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ Политической партии КОММУНИСТИЧЕСКАЯ ПАРТИЯ КОММУНИСТЫ РОССИИ;2;выдвинут;зарегистрирован;
4;Комарова Маргарита Владимировна;17.05.1969;МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ Политической партии КОММУНИСТИЧЕСКАЯ ПАРТИЯ КОММУНИСТЫ РОССИИ;4;утративший статус выдвинутого кандидата;;
5;Кочетов Сергей Владимирович;18.08.1977;МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ Политической партии КОММУНИСТИЧЕСКАЯ ПАРТИЯ КОММУНИСТЫ РОССИИ;4;утративший статус выдвинутого кандидата;;
6;Кочетов Сергей Владимирович;18.08.1977;МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ Политической партии КОММУНИСТИЧЕСКАЯ ПАРТИЯ КОММУНИСТЫ РОССИИ;2;выдвинут;зарегистрирован;
7;Кротков Сергей Викторович;26.02.1962;МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ Политической партии КОММУНИСТИЧЕСКАЯ ПАРТИЯ КОММУНИСТЫ РОССИИ;4;выдвинут;зарегистрирован;
8;Медведева Татьяна Владимировна;21.07.1964;МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ Политической партии КОММУНИСТИЧЕСКАЯ ПАРТИЯ КОММУНИСТЫ РОССИИ;4;выдвинут;зарегистрирован;
9;Самолина Анастасия Валерьевна;04.12.1986;МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ Политической партии КОММУНИСТИЧЕСКАЯ ПАРТИЯ КОММУНИСТЫ РОССИИ;1;утративший статус выдвинутого кандидата;;
10;Самолина Анастасия Валерьевна;04.12.1986;МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ Политической партии КОММУНИСТИЧЕСКАЯ ПАРТИЯ КОММУНИСТЫ РОССИИ;3;выдвинут;зарегистрирован;
11;Тимошина Елена Владимировна;28.08.1970;МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ Политической партии КОММУНИСТИЧЕСКАЯ ПАРТИЯ КОММУНИСТЫ РОССИИ;2;выдвинут;зарегистрирован;
12;Ханнанова Елена Александровна;06.10.1961;МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ Политической партии КОММУНИСТИЧЕСКАЯ ПАРТИЯ КОММУНИСТЫ РОССИИ;2;выдвинут;зарегистрирован;
13;Авраменко Елена Анатольевна;06.04.1970;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";4;выдвинут;зарегистрирован;
14;Андрианова Галина Александровна;08.05.1955;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";2;выдвинут;зарегистрирован;
15;Берин Александр Завенович;14.01.1970;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";3;выдвинут;зарегистрирован;
16;Берин Арсен Завенович;16.09.1966;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";4;выдвинут;зарегистрирован;
17;Голобородько Алексей Александрович;12.07.1977;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";4;выдвинут;зарегистрирован;
18;Дёров Максим Владимирович;01.07.1987;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";3;выдвинут;зарегистрирован;
19;Зайцев Даниил Александрович;11.06.1992;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";1;выдвинут;зарегистрирован;
20;Кучерова Наталия Владимировна;14.08.1980;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";3;выдвинут;зарегистрирован;
21;Лабаш Фарис Ахмадович;01.11.1996;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";3;выдвинут;зарегистрирован;
22;Пустовой Вадим Анатольевич;25.05.1971;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";1;выдвинут;зарегистрирован;
23;Пухов Александр Анатольевич;17.10.1952;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";2;выдвинут;выбывший (после регистрации) кандидат;
24;Рощаховская Елена Валерьевна;12.12.1980;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";1;выдвинут;зарегистрирован;
25;Ряховский Дмитрий Юрьевич;15.11.1977;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";2;выдвинут;зарегистрирован;
26;Самилло Игорь Владимирович;25.02.1959;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";3;выдвинут;зарегистрирован;
27;Солдатов Павел Николаевич;24.04.1965;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";4;выдвинут;зарегистрирован;
28;Темников Марк Анатольевич;28.05.1982;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";1;выдвинут;зарегистрирован;
29;Тимошевский Петр Владимирович;26.07.1984;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";1;выдвинут;зарегистрирован;
30;Филиппов Евгений Геннадьевич;30.12.1986;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";2;выдвинут;зарегистрирован;
31;Хрусталева Наталия Вячеславовна;12.10.1976;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";2;выдвинут;зарегистрирован;
32;Акимова Надежда Александровна;02.11.1988;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;3;выдвинут;зарегистрирован;
33;Гальцов Александр Владимирович;14.08.1965;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;2;выдвинут;зарегистрирован;
34;Герасимов Артем Валерьевич;04.10.1994;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;4;выдвинут;зарегистрирован;
35;Данилова Анастасия Григорьевна;17.09.1986;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;4;выдвинут;зарегистрирован;
36;Колесин Павел Юрьевич;15.02.1977;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;2;выдвинут;зарегистрирован;
37;Колесина Лидия Ивановна;18.07.1987;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;1;выдвинут;зарегистрирован;
38;Косаренко Сергей Юрьевич;05.09.1988;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;1;выдвинут;отказ в регистрации;
39;Косаренко Юрий Юрьевич;03.05.1991;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;1;выдвинут;зарегистрирован;
40;Кузуб Виктория Валерьевна;24.11.1997;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;1;выдвинут;зарегистрирован;
41;Портнов Дмитрий Александрович;11.09.1970;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;2;выдвинут;зарегистрирован;
42;Рязанов Владислав Александрович;22.11.1983;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;3;выдвинут;зарегистрирован;
43;Сидоров Алексей Константинович;22.01.1958;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;2;выдвинут;зарегистрирован;
44;Сопина Ольга Сергеевна;05.11.1979;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;4;выдвинут;зарегистрирован;
45;Стрельченко Никита Владимирович;17.05.1992;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;2;выдвинут;зарегистрирован;
46;Сытник Григорий Валерьевич;28.04.1964;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;4;выдвинут;зарегистрирован;
47;Якушин Сергей Николаевич;01.11.1950;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;4;выдвинут;зарегистрирован;
48;Болотов Николай Николаевич;05.12.1958;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";1;выдвинут;зарегистрирован;избр.
49;Глотова Елена Юрьевна;29.10.1962;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";3;выдвинут;зарегистрирован;избр.
50;Гогичаев Тамерлан Казбекович;25.06.1966;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";4;выдвинут;зарегистрирован;избр.
51;Дягилев Игорь Владимирович;28.02.1977;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";1;выдвинут;зарегистрирован;избр.
52;Калькова Нина Васильевна;14.02.1959;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";3;выдвинут;зарегистрирован;избр.
53;Киселёв Фёдор Андреевич;05.10.1983;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";4;выдвинут;зарегистрирован;избр.
54;Комарова Людмила Николаевна;24.03.1952;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";2;выдвинут;зарегистрирован;избр.
55;Кудряшева Оксана Николаевна;31.07.1981;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";2;выдвинут;зарегистрирован;избр.
56;Лавриненко Елена Валерьевна;22.04.1969;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";1;выдвинут;зарегистрирован;избр.
57;Максаев Артур Анатольевич;10.03.1989;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";3;выдвинут;зарегистрирован;избр.
58;Меньшов Александр Александрович;15.08.1982;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";4;выдвинут;зарегистрирован;
59;Местергази Георгий Михайлович;28.10.1945;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";3;выдвинут;зарегистрирован;избр.
60;Назарова Надежда Геннадьевна;19.08.1958;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";1;выдвинут;зарегистрирован;избр.
61;Николаева Антонина Ивановна;04.10.1948;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";2;выдвинут;зарегистрирован;избр.
62;Новикова Галина Вячеславовна;04.12.1959;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";4;выдвинут;зарегистрирован;избр.
63;Овсянников Евгений Владимирович;08.03.1983;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";2;выдвинут;зарегистрирован;избр.
64;Сарбеева Яна Юрьевна;21.07.1980;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";4;выдвинут;зарегистрирован;избр.
65;Силаева Ирина Владимировна;28.12.1967;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";1;выдвинут;зарегистрирован;избр.
66;Харланова Валентина Михайловна;20.03.1953;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";2;выдвинут;зарегистрирован;избр.
67;Шевченко Вера Леонидовна;03.07.1987;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";3;выдвинут;зарегистрирован;избр.
68;Дюбайло Вячеслав Леонидович;04.01.1966;"Региональное отделение в городе Москве Политической партии ""Российская экологическая партия ""Зелёные""";4;выдвинут;отказ в регистрации;
69;Алексеев Станислав Андреевич;07.04.1993;"Региональное отделение в Москве Политической партии ""Партия народной свободы (ПАРНАС)""";2;выдвинут;зарегистрирован;
70;Жаров Герман Алексеевич;09.06.1996;"Региональное отделение в Москве Политической партии ""Партия народной свободы (ПАРНАС)""";3;выдвинут;зарегистрирован;
